area,bedrooms,garage,rent,district_te,type_te
60,1,0,1300,3036.94113774931,3371.0368070031336
44,2,0,1300,2730.1610286722753,3421.7461691421945
23,1,0,1325,2707.346324420567,3344.3515812683436
25,1,0,1250,3132.977099348132,2263.0356798325147
34,1,0,1780,3266.098776558015,2221.5397766471106
34,1,0,2266,3479.1263340146565,3365.5027108010254
78,3,1,2350,3236.409523786101,3443.3985310326616
40,1,0,1250,3221.8711191850266,3335.4358071160586
40,1,0,770,3161.954023478192,3442.165888429483
40,1,0,700,3148.881986125807,3393.899488078776
80,2,0,3100,2765.676600928911,3448.905018627104
60,2,1,2330,3229.7003581069184,3354.6421292330565
100,1,1,3500,3452.2724465438537,3420.1790576676917
82,3,2,2890,2582.590161807768,3396.564037429005
31,1,0,1360,2818.066803708815,3317.775956897548
152,2,1,3500,3200.353945290452,3326.3612393748035
55,1,0,2674,4212.412453000935,3430.815397371989
120,3,2,4000,3006.275837217885,3424.560868689306
58,2,1,2550,3172.272117476607,3342.0030250253026
220,3,2,4000,3340.0954509271187,3496.016471192547
40,1,0,2000,2811.4221354989622,3420.0899443546155
55,1,1,2650,2761.6140702468765,3346.290503879411
37,2,0,1300,3202.6218877046217,3331.2858305359227
40,1,0,1500,3167.6329513875935,3436.1188539662085
54,2,0,1300,3227.6360294837064,3504.585283671411
180,3,2,3800,3244.4133538257915,3710.113489829948
62,2,0,4080,5271.793747260568,3339.9043946100087
50,2,1,1410,3096.2378770414657,3496.823903153624
50,1,1,1500,3150.6762667275057,3330.7627535141496
60,2,0,1420,3233.3468356813432,3421.895893078839
58,2,1,2650,3153.2479884308464,3636.539526088898
20,1,0,1649,3251.0750848049915,2209.9134247357615
58,2,1,1700,3030.143989266885,3386.661039913063
42,1,0,1150,2500.4675082059225,3362.598754333798
80,2,0,3800,3588.98047275923,3356.4233559041186
80,2,1,2328,3146.108521497737,3365.302757923819
62,3,2,3400,3027.980430687287,3367.75307281962
83,3,2,3622,3332.8052974978336,3373.710658429821
107,2,1,1825,2983.390207216469,3351.6591574092567
41,1,0,1750,2945.1154125517505,3282.1189231921635
37,1,1,1775,2609.9648153474427,3403.2524279840536
19,1,0,1050,3117.6446869117444,2206.3003170465454
88,2,1,8000,3995.0102495535266,3343.6106707567214
40,1,0,990,3210.437414571542,3452.470932982062
52,2,1,1450,3171.5188978471497,3352.5300691032517
50,1,0,1442,3682.530758249838,2144.5271510486214
150,1,1,3350,3261.9724476157626,3456.2725329284194
36,1,1,2800,3286.0178378041983,3349.893738861087
52,2,1,1700,3207.3909266243795,3387.4752507819094
45,2,0,1390,3262.6427968025937,3345.406172912816
50,2,0,1880,3242.9591936547827,3458.706568759055
170,4,4,5500,3220.365980939979,3443.099171716271
30,1,0,1350,3178.370495608784,3476.895706903807
83,3,2,3000,3476.4431317545577,3322.8349995443455
24,1,0,1550,3273.0881462914954,2215.2273596420964
50,1,0,1300,3176.7317255913295,3472.1145546938506
16,1,0,2678,2819.5720705383937,2220.142288930696
40,1,0,1031,2954.8830990232304,3318.8384797693966
162,2,0,3000,3728.2927837638663,3321.5826780655743
35,2,1,1400,3123.9177693526713,3355.467792665691
31,1,0,1218,2884.0925164286077,3344.3356960584165
179,3,4,3500,3307.258608250057,3511.7888171433224
28,1,0,1700,2495.4753829916913,2242.5754766027426
80,2,0,1550,3253.468744222734,3448.254612332713
100,3,1,1837,3105.8098587080444,3405.544925443262
96,3,2,5500,3162.519934104718,3377.0515361099356
70,3,1,2900,3379.737522651416,3421.627750417444
50,2,1,1951,2576.3335530470736,3303.978974852058
58,2,1,2100,3141.8434210139017,3364.293102556107
60,2,1,2310,3139.301504322654,3338.796363779742
42,1,1,2500,3743.7779760828917,2271.0278438335204
37,1,0,950,3135.081112027173,3474.1428992644946
100,3,2,3590,2987.164806985344,3536.927100471469
70,2,1,2020,3212.704790606135,3472.6234673300805
50,2,0,730,3225.851491639601,3416.8639179971788
44,2,0,1370,3162.157112796692,3355.0359328621394
38,2,0,1650,3131.700417574638,3353.795194567434
42,1,1,2300,2583.076769744481,3390.84304504137
35,1,0,2800,3570.2078434655177,2205.3320703245977
40,2,0,1200,3283.712845534726,3358.6743409235655
40,1,0,682,3198.9391318775765,3395.8215063901853
38,2,0,1350,3144.8922465053815,3334.763036450422
69,3,2,1550,2686.5511643517575,3409.0539304092367
36,2,1,1800,3137.703934802615,3412.117843974952
58,2,2,2400,3244.7617115269186,3396.008638050412
80,2,1,1790,3255.876036491745,3419.551383262993
80,2,2,2377,3195.476870287117,3422.6282304791566
45,2,0,1525,3069.376719163171,3374.564589418107
50,1,1,2365,4187.280569915215,3349.9563770242053
130,3,2,4000,3193.417574041009,3508.324560401405
54,2,1,3100,3302.655933438216,3363.3452590652028
70,2,0,2560,3611.6315631699395,3489.0546065063
47,1,0,779,3179.1129638267334,3464.796309747849
34,1,1,2500,2772.556655899858,2273.2945496088387
50,1,0,850,3220.540255236529,3463.772488072449
180,3,6,8500,3425.5449925138487,3421.610113402314
75,3,2,2200,3318.7132430292504,3367.4215920076776
57,3,1,2700,3381.792036677249,3313.4594002663202
65,2,2,2100,3151.744925396838,3423.6178801375077
40,1,0,950,3155.6420938071215,3431.738022705977
69,3,1,2800,2799.6737043235494,3354.178580746148
29,1,0,2400,3023.8955724201583,3403.19525598197
50,2,0,892,3253.7582051603335,3454.5908188471644
50,1,0,1000,3205.4337255261376,3520.8849372792
40,1,0,1150,3105.1237413482986,3394.532957339524
75,2,1,2955,3102.863668899464,3350.5088051428593
45,1,0,1679,2489.104175957918,3327.769629538405
32,1,0,1160,2736.2824285475913,2253.797445616064
48,1,0,1600,3787.5094471708494,3435.6711747031077
44,1,0,1200,3110.2541000684637,3462.3616774336024
25,1,0,2890,3438.5908679046934,2266.305708088928
55,2,1,1798,3218.4260238685065,3385.8320314485923
35,1,0,2000,3038.343786180144,3412.772992031541
60,2,1,1750,3181.1831341034786,3307.8659073835743
11,1,0,600,3347.0301422191483,2224.3248173062766
78,1,2,3500,4251.6379125295825,3436.4488669264406
310,4,3,5500,3323.1263224802897,3641.9654674214626
100,2,0,1600,3211.558126292509,3429.7909059664084
36,1,1,1600,2606.5962704194867,3323.1256296502283
27,1,0,2100,3144.3665269533426,3371.2816277087463
250,3,2,5000,3266.136590793056,3545.1457237932123
40,1,0,1500,3216.3646464994035,3435.5085618025087
50,1,1,3000,5180.309949575821,3387.843874574796
56,2,1,1350,3183.9377866053446,3395.829795631077
61,1,1,1355,3227.9380032517115,3313.468139376924
42,1,0,2000,3058.9824787333127,3220.352910228717
39,1,1,2300,2625.8846304257477,3365.9546628041103
50,1,0,930,3277.008418410897,3409.731762418892
40,1,0,1450,2782.2223561072215,3360.014287053847
36,1,0,1600,3181.1766398639656,3427.8161243196223
30,1,0,1420,3025.405623269813,3725.276995290419
30,1,0,750,3150.718973999093,3488.4340683539253
70,2,0,2700,3158.510217434574,3483.8085759405376
54,2,0,1350,3192.4559735439643,3372.886486976258
49,2,1,1020,2739.220242314961,3279.627487490997
70,2,1,3850,3170.1907453926738,3319.90431150161
28,1,0,862,3133.3557384853066,3367.7796439341014
72,2,0,3200,3285.3680533867405,3504.043690174372
69,2,1,2320,3356.190114747815,3380.8808074856106
84,2,1,3400,3938.154718113434,3336.0354333988
43,1,0,2300,3175.670125764178,3371.4162336644276
26,1,0,1600,2906.0873936119774,3375.0842631860824
106,2,2,4000,3383.78668231642,3341.9540277805318
90,2,1,2500,3090.3920209315133,3410.456730769728
42,2,1,1840,3154.2386748809413,3410.0247874605316
59,1,0,1200,2610.829262574683,3317.5823146526263
38,1,0,2200,2498.147121492774,3394.7324662569704
22,1,0,950,3683.113665473672,3503.8095451670374
45,1,1,3950,4467.358919406232,2274.960205771215
79,2,1,2800,3403.645887247906,3485.663125271927
67,2,1,3771,4048.076611346568,3467.2842717873154
38,1,1,1400,3895.565784448961,3435.8517166249203
40,1,0,1200,3177.0761504284274,3363.088111204633
58,2,1,1890,3660.634623623753,3360.0077546167404
31,1,0,1200,2769.8745459596175,2235.507782921859
46,2,1,1200,3183.773207620784,3322.071537666908
64,2,1,3300,3208.8281276397593,3376.3391375130045
47,1,1,2700,3095.1107083247616,3396.2326121246006
75,3,1,2280,3344.3346097041926,3359.2947034330464
125,3,2,6000,3380.4879188136083,3410.6264754497042
19,0,0,1970,3242.0812861487575,2259.1546089671724
68,2,1,3800,4108.008560490851,3375.7238943750535
70,2,1,3100,3782.1387545119965,3389.7883417065905
42,1,0,1932,2452.949298079829,3277.5847437396324
43,2,0,1350,3234.338378588966,3317.3944626256016
35,1,0,1350,3287.0452974832,3463.9169800785608
10,1,0,1400,3199.814925812685,3335.4177207185094
50,1,0,800,3215.3245651167354,3470.9676912674613
40,1,0,1350,3189.8378523989995,3476.1710372745147
27,1,0,2200,3169.5729285028497,2265.842832681681
29,1,0,1150,2699.2933776818854,2242.2182649998235
70,2,0,900,3270.0363247845244,3553.2963464898667
30,1,0,500,3267.594891121212,3432.891125320159
56,2,1,2200,3170.051675609084,3400.312123952509
91,3,2,2700,3180.2052204598936,3336.107736641336
52,2,1,3000,4580.1704502223865,3402.2092109459345
30,1,0,1650,3233.4856029291213,3435.9494006983173
25,1,0,2590,3430.810681803439,2224.527880306679
38,2,1,3000,3116.0163560943483,3388.8197948360853
60,2,0,2115,3212.857796863085,3471.9152263335855
75,2,1,2500,3403.841780286226,3349.4361972905667
43,1,0,620,3222.998297356957,3460.788883527079
74,2,1,4600,3686.0371554683697,3344.3652671686114
24,1,0,2500,3572.089594181056,3347.3877713118595
28,1,0,695,3190.1122269745574,3451.672973298323
45,1,1,2500,3133.001381388908,3374.890061980626
26,1,0,3500,3346.4739991314386,2210.922182632574
41,2,0,1572,3255.7521548078075,3356.7828087165244
70,2,0,2200,2492.4107939425608,3409.342093795542
50,2,2,2880,3492.4974350873736,3320.3994410875357
67,3,1,3000,3133.399130142343,3349.413672154356
30,1,0,1350,4388.907157423959,2190.7078833471737
40,1,0,730,3042.643777730204,3525.622150522144
56,2,1,4300,3905.6958621838985,3331.576511969412
48,2,1,1500,3219.076359320483,3412.699390566236
53,2,1,1900,3200.458465954268,3360.4621124871883
45,2,1,2150,2811.3872820264687,3346.8930014364964
49,1,1,5962,4077.8419856293144,3349.3458595114503
74,3,1,2800,3371.0121249113386,3333.2053182573227
32,1,0,850,3188.3638331435986,3481.85828162579
58,2,1,4850,3683.832336914571,3333.056213657157
25,1,0,1250,2800.2727476779264,2261.3499949171733
85,2,2,1718,2713.0901822602154,3392.0969893858096
42,1,0,2000,3089.407752607523,3462.9201644287386
27,1,0,3500,2814.055666540026,2179.4966989269496
41,1,0,1020,2685.795592773207,3340.4298006337326
82,3,0,3200,3370.8300806715824,3476.9026251764267
40,2,0,1220,3159.030133457103,3403.6253919820533
32,1,1,2560,3842.804654935315,2251.478517154995
30,1,0,3723,3709.515947335634,3375.61175940744
54,2,1,1800,3210.4205199346443,3367.5777650935543
87,2,2,3700,4283.684149630643,3361.304579354865
61,3,2,2900,2837.0494120562503,3389.5018692619196
41,2,2,1530,3178.9412606423994,3302.777388238354
67,3,1,2000,3294.172346166222,3395.3234191091105
50,1,0,940,3107.028202356411,3486.055379379234
61,3,1,3800,3094.328701392777,3370.1385684130987
82,3,2,1820,3523.8462201337543,3318.0649006822173
50,2,1,2900,3033.435164874817,3344.52172651548
33,1,0,1800,2636.449204565282,2223.963801702121
61,3,1,2800,3346.0946687720575,3407.248188239402
42,1,0,1175,3217.7014455793696,3489.1059480805957
45,2,0,1150,3213.7604636361675,3448.4950360974426
28,1,0,700,2477.563160866226,2269.7449376180184
39,2,0,2000,3102.6078643366595,3379.255746085911
31,1,1,2500,3048.286155129914,3366.8220011165567
50,2,1,1350,3148.845516813969,3438.4816402265847
42,2,1,2550,3060.317872686875,3365.807657677067
68,3,1,4500,3130.9927170198966,3355.7697506721624
69,2,1,1500,3119.712872805278,3353.5419668669233
66,3,4,2500,3234.71838752819,3372.5455953323626
230,3,2,7800,3276.660087606187,3411.617421234439
25,1,1,2097,2835.177791548405,3330.914209446161
75,2,0,1090,3218.7858071818832,3461.303544068023
80,3,1,3111,3676.5783475385397,3321.5518972996365
27,1,0,4500,3475.905537148539,2224.3222009405285
50,2,0,1020,3254.3526488403872,3343.9857699843865
69,3,2,2900,3324.569098021663,3435.0933053282083
33,1,1,2999,3827.375860590061,3310.2441622439337
70,3,1,1550,3192.6730731731755,3341.674935625977
40,1,1,5425,4544.026027707117,2229.687661577053
85,2,2,5290,2765.4798963678004,3315.914829912769
95,2,1,3000,3532.360532673134,3390.022545904612
69,2,1,3800,4022.2854195815257,3378.3574473062913
25,1,0,2600,2845.752248930376,2173.280442913097
50,1,1,3500,3302.156946769984,2191.3228753884164
160,3,1,4000,5196.640011602425,3338.8669559074997
43,1,1,2000,2620.3756135210688,3321.790253217707
41,1,1,2130,3016.21978766301,3342.0499973566584
53,2,1,2600,2547.576446046088,3352.5540031333558
44,2,1,3300,3954.2884811071017,3330.731886851616
46,1,0,2500,2774.8367618628345,3343.1924880909855
88,2,1,3341,3012.414818602962,3332.9504458000815
55,2,0,1100,2858.83507324821,3330.9046138922245
27,1,0,2620,2799.0975702090127,2248.23653164419
45,1,1,2100,3015.1685193568983,3374.0542381834516
40,2,0,2360,2487.8637160814033,3344.5877176936788
55,2,1,5200,3637.2644227115934,3426.7615246434825
50,1,1,6180,3409.4047570962534,3375.667729892409
66,2,1,1600,3189.386554797774,3366.165587422233
110,2,2,8500,4209.548869252612,3389.1768700470197
26,1,0,730,3184.581753053926,3512.5027557920653
128,3,2,3900,3401.8233581985946,3315.189708352624
27,1,1,5000,3343.962743266842,2207.042106407786
23,1,1,1600,2787.779499215609,2232.6575402379895
33,1,0,6200,4094.7794418670637,2259.4612011373024
26,1,1,4000,5212.607754656395,2235.884492198049
72,3,1,1800,3335.7640900155793,3364.923872528553
39,2,0,4900,3430.8787606798055,3343.125894330515
42,2,1,2100,2980.69974678588,3302.948712686385
170,3,3,6000,3395.185814448804,3391.5968057142427
140,3,3,10000,3158.305821535264,3493.4197742420174
96,2,2,4200,3387.3926445530883,3393.024005154913
49,2,1,2220,3251.4649521959336,3329.8206350392143
96,2,1,3000,4499.751348017975,3334.7327628107278
84,3,2,6000,3605.521192912624,3369.52281936727
120,2,2,4000,3867.3603065505818,3447.189253283426
92,4,2,2611,3420.5508809308726,3312.829783535093
100,3,2,7000,3655.083007638286,3313.6471546515986
25,1,0,3560,3571.0347280138694,3364.5236169522923
15,1,1,15000,3179.1648393319233,3449.750784061788
27,1,0,2695,3471.785799965904,2210.8270787165807
82,1,1,8000,3239.0380806895746,3416.363663944068
116,2,3,7000,3782.4653303168147,3314.6923032749987
44,1,1,3900,3745.7958899464916,3407.4179489823528
42,1,0,1656,3711.083843727887,3411.9426493820874
185,2,3,10000,3909.099128426942,3326.9943117195103
42,2,1,2500,3095.934951579622,3394.2396844649384
20,1,0,3061,3310.8573007364566,2218.634271667832
53,2,1,3000,3282.6080567611734,3334.862104845824
144,3,2,5330,3714.1418151796647,3361.1485346636164
70,2,1,2700,3034.073455711345,3369.2722054912183
73,3,1,3375,3035.3962017730205,3370.7832170045654
27,1,0,3500,4399.276016786216,2234.0703078832303
83,2,1,4800,4388.912192429828,3300.9795995924983
38,1,1,3500,4084.31878262049,3336.2708844249883
23,1,0,2500,3697.0568565287067,3349.389636913781
151,4,2,4000,3206.479126792818,3481.016186047398
105,3,1,4400,4351.546791473453,3325.9831182521034
162,3,3,10500,3637.9163616905826,3345.7112145356214
172,3,3,12000,3214.9402034359755,3334.2410174070765
27,1,0,4080,4188.02136011196,2240.084149714487
110,3,2,4000,4255.203703952819,3367.317790238935
75,2,1,3300,5145.286108587062,3367.8925752818323
125,2,3,9200,3736.758493183415,3333.7125305076347
170,4,4,7800,2601.7242426456696,3376.5203959533924
172,3,2,7500,3983.4385471531155,3364.0779872179523
78,3,2,2300,3245.2321819351578,3336.0748303022992
43,1,1,3199,3866.087020861586,2222.4051676563963
25,1,0,865,3420.5724382277594,2239.9990989809144
115,3,2,15000,5239.366673561334,3353.645120065873
201,3,3,8240,3734.6514027830094,3353.18287696992
89,2,1,11000,4045.842877134125,3334.964240857868
70,2,1,2300,3028.255249862079,3322.9095619689697
37,1,1,2210,3281.5271096625393,3346.6535294320097
100,3,1,3700,3995.2219434743424,3265.286111103665
27,1,1,2960,3721.4560109125396,3355.087716391722
26,1,1,3800,4080.684260864278,3399.3970447857914
77,2,1,2800,3492.33970200247,3356.45606558018
78,2,1,1250,3286.9418529106497,3320.182913029275
90,3,2,2900,3204.8508867699475,3284.528885261077
101,3,2,3600,3354.256492914411,3335.8216434783967
105,3,3,5500,3118.2486873325383,3333.622077238314
80,1,2,6500,4210.031331182479,3399.5044381779508
127,3,2,8200,3382.679744931868,3393.7654935554424
57,1,1,1000,3242.582453646121,3452.7286594761226
75,1,0,1700,2553.1328933612444,3324.5809738499343
40,1,0,1200,3218.305897036966,2243.5306285829724
145,3,2,3600,3137.277774914001,3508.680573586813
90,2,1,1500,3138.3142432151176,3428.738611725859
45,2,0,1600,3078.868796480701,3388.0926409589474
125,4,2,3200,3190.6203471548433,3460.891875887053
70,2,0,1577,3473.890445256335,3340.7810758226533
36,1,0,950,3831.319898694142,3480.911676096258
40,1,0,1450,2520.405011552557,3314.4268922451656
60,1,0,1263,3207.2981726043668,3447.909526740581
35,2,0,1300,3059.3542005851787,3375.398702056563
70,2,1,1650,3176.3701247132153,3825.0488375774926
35,1,0,1500,3217.5842302026963,3397.6399842439987
48,1,0,1150,3030.053484512224,3399.028435597215
45,1,0,1402,3271.6123253073,3434.730553299251
60,2,1,1500,3188.169966387773,3397.758359338643
70,2,1,1155,3265.0077792696547,3350.293186316937
55,1,1,1500,3167.5536623100497,3430.284535589631
55,1,0,1350,3297.53477481469,2211.820062121156
60,1,0,1150,3112.156782077987,3531.321515226725
65,1,0,1596,3205.394083188543,3354.193823199671
60,1,0,1130,3243.78116695702,3482.665750257576
70,2,2,2500,3256.03465578904,3515.580692620819
60,2,1,3000,2574.7284274446756,3341.697995679253
30,1,1,650,3162.798888272325,3450.725183695396
48,1,0,1980,3742.9612460068097,3439.9613663620585
53,2,2,2800,2850.634329284812,3401.322902946778
120,3,1,2618,3256.1554888828578,3489.4041596765383
60,1,0,1500,3321.8346118676764,3369.0299571105447
38,2,0,1820,3275.0367030050274,2232.7955532561728
120,4,1,3700,3269.7277078969214,3440.57459500113
110,3,4,3000,3132.236592597357,3481.6512610861228
63,2,2,1340,3161.0735990612375,3692.5271259964093
115,3,0,4300,3220.4032695869205,3339.962227377088
50,1,1,1150,3109.1391470164504,3451.5949030934603
35,1,0,1000,3245.0253980660923,3428.51596962221
57,2,0,1683,2511.390709289659,3406.0195164314064
60,2,0,2300,3156.4193845265313,3369.8444718620162
39,1,0,1100,3007.568531411938,3463.8993209792848
39,1,0,800,2470.4071771897934,2224.2387432021446
39,2,0,2700,3039.0605811657756,3388.4752527383434
60,2,1,1505,3337.818224422844,3395.572068179134
70,2,1,1950,3173.177234950959,3495.287235376466
41,1,0,868,2785.310526162239,3370.234744199687
130,2,1,2516,3390.321792323621,3464.569272965992
70,2,1,3900,4095.2559948449,3460.6156527428893
22,1,0,1050,4302.235192966124,2220.26272825123
70,2,0,1712,3089.34080749022,3485.7682965678428
50,1,1,2280,3229.6602640292795,2229.4879057763687
47,1,1,3100,3776.5897299611274,3403.140704451139
40,2,0,1500,3105.145162633723,3422.3761175052828
70,2,2,2700,3162.740087003773,3367.0639124320787
33,1,0,1113,3001.02455569855,2258.0519594252896
60,1,0,5090,4129.12732437788,3397.9857728683405
142,2,1,2875,3269.4479548730546,3491.3568064814203
35,1,0,630,3083.8965737820345,3427.270568164957
80,1,0,2200,3211.1271353391585,3395.776432924081
120,3,0,2550,3173.3439198723204,3506.1970377258594
41,1,0,2100,2802.7860315976495,2265.5775847831756
98,3,2,2414,3142.355729770606,3516.151150179376
60,1,0,1440,3071.9623156370776,3474.36720938083
50,1,0,1095,3100.187817273273,3433.1046559889387
140,3,3,2490,3510.4479542182867,3425.9888756206583
120,2,2,2500,3098.384426383961,3545.7626434028366
50,2,1,1880,3062.9330662630923,3352.6865366241245
250,3,2,4000,3026.2973680035707,3434.3452567956656
50,1,0,1000,3254.0673020812055,3475.5770305198157
40,1,0,1324,2788.9967023214303,2187.383341066855
62,2,2,1900,3270.1666071465856,3323.319142035023
122,2,1,6500,4041.5217934140637,3444.884646055697
55,1,0,2470,3300.8510913176347,3339.4462184098684
88,2,2,2140,3079.890869098519,3378.142031872214
36,1,1,2300,5164.884125420587,3475.8327966661786
40,1,0,1000,3032.656756740546,2236.4641390615443
55,2,1,2700,2784.6501458918337,3379.38909095473
45,1,1,1279,3056.825884619301,2251.8857953402494
58,1,1,3300,3195.117935832208,3366.683168919433
47,2,0,1260,3294.9462504497983,3332.2443081146594
25,1,0,1150,3128.270104322717,3376.5736046608386
52,2,1,2146,3184.5650122417073,3362.870893243623
45,2,0,1600,2503.6030797391677,3462.2377682292013
32,1,0,2540,2813.690478055985,3398.324529161293
43,1,0,1300,3330.579640202176,2257.688812871749
50,2,1,2000,3145.9913879081982,3343.132335179634
83,2,0,2340,3192.491058666094,3447.8571343379194
55,1,1,2536,3079.124787640858,3485.781358241822
80,2,1,1600,3139.4940372766982,3434.375622229871
50,1,1,1155,3188.3437047827683,3420.1510266183573
145,1,0,13300,4115.3981036704745,3435.851991439281
48,2,1,1700,3280.261052900129,3353.7904427999993
100,2,2,2200,3016.754306384843,3825.382588965051
35,1,1,2300,4295.664530783944,3347.18390186946
75,3,1,2000,3210.8243452379547,3423.620582783661
32,1,0,2440,3267.2854507485868,3429.8491799709122
33,1,0,1230,2601.36315158136,2223.3234543941667
75,2,1,2760,3069.035193526962,3452.5459045162343
50,2,1,1700,2569.915914541441,3362.0279800909084
124,2,1,2426,2964.8673483226153,3475.501451526482
85,2,0,1800,3214.505216328044,3337.908646877146
80,3,1,1000,3193.277519150838,3397.995559593939
30,1,0,950,2716.42433512754,3322.8836015715156
47,2,0,3000,2966.820274349321,2251.339947996421
60,1,0,950,3022.9708494970732,3445.6724398932324
60,2,0,1300,3064.6870110383943,3404.7603872959253
60,1,0,1100,3149.041784533205,3436.6225632012292
53,2,0,1680,2470.920066146774,3361.140167838257
35,1,0,1000,2455.2737019263654,3363.0919618751127
72,2,1,2229,2821.8098473853206,3381.818936188954
40,1,0,840,3156.151248088904,3607.6722551831826
23,1,0,1500,2728.3026976810884,2248.847613336245
45,2,0,1628,2572.775239210918,3395.994870973729
80,2,1,2400,3229.4757916369854,3400.0195234529983
40,1,0,1395,2603.2890376192895,2258.683463159331
52,2,2,2900,3080.998406916406,3315.55486664333
70,1,0,1120,3148.3183615651405,3483.911301192578
80,3,1,2000,3220.806818414642,3476.89869657735
70,2,0,1700,3124.1472025995954,3504.6550299322375
50,1,0,1050,3101.777960289739,3467.395512198504
40,2,0,1105,3203.7992594288066,3353.7806567175653
60,2,2,2700,3249.008945690438,3353.411562535771
74,2,0,1300,3230.5680123251777,3441.569129377507
83,2,1,3700,3962.1415719240663,3482.2603445547447
22,1,0,1600,2780.4444111877015,2262.3130027565753
50,1,0,935,3302.474662413885,3835.229169339219
60,2,1,1200,3184.034272434489,3439.6995796600727
34,1,0,1500,3103.9497169624337,3362.022427345355
40,1,0,1700,3727.7157250186688,2177.8762581122323
123,4,1,3800,3174.636354749655,3403.63513745379
50,2,1,1500,3272.034701010684,3395.004263946601
50,2,1,2350,3196.6948006095026,3380.272258419941
44,2,1,1500,3381.3605030945796,3470.241685300978
52,1,0,1160,3285.2472532759566,3468.1814138553486
66,2,1,3500,3167.2754665831685,3345.2289362163906
68,2,1,2920,3118.5737500261257,3464.4856124493035
26,1,0,1080,3224.6862761997786,3392.6206209224783
85,1,1,3500,3739.4923317113157,3346.495445856579
48,2,1,1660,3070.8742847579465,3315.4348584716795
56,2,1,1700,3234.665473616571,3348.206780769105
75,2,0,1500,3293.161800957613,3442.0957626475924
75,2,1,1650,3173.5359722917738,3416.2778635020723
181,3,2,4000,3242.206766149088,3461.437416686053
40,1,0,722,3183.819215612333,3421.4865296127864
51,2,1,2000,2828.2705818019926,3298.535118862191
50,1,0,950,3181.7673253352627,3459.008339561255
50,1,0,1130,3276.3143052242494,3431.898925357321
27,1,0,1260,3126.690310723981,2221.0045212887935
60,1,0,1600,3277.513482769265,3434.545238458481
30,1,0,1300,2555.5740056384248,2266.4935751775097
60,1,0,1125,2875.2236172464022,3457.656565205734
45,2,1,1500,3184.5787327884827,3380.0210131435097
65,2,1,2400,3076.1185595004927,3319.981984897109
60,1,0,1380,2854.7696199594693,3486.0360046682003
36,1,0,1278,3161.3309436977597,2167.6428470040555
70,3,2,3100,3150.623752507363,3477.2479707038037
52,2,1,1750,3212.7124177017945,3357.3646187773393
50,1,1,1100,3194.708599424258,3529.2464074578606
44,2,0,1240,3202.4476597101293,3391.0003262341957
80,3,1,2000,3151.486053877357,3455.1908935432334
37,1,0,1450,3162.42797046747,3340.914046353554
55,1,1,4999,4287.891654361506,3331.8978178054117
45,2,0,920,3238.0130712175137,3355.9996806196223
82,2,1,1350,3214.3369619437585,3460.3731680534497
43,2,1,1500,3229.028859309332,3322.2248578827557
50,2,0,1700,3336.765028493577,3407.7272510988746
55,2,0,2700,3189.6742831635943,3360.3880288400856
60,2,1,3500,3662.374086855952,3433.933642171148
70,3,1,2364,3035.3595693542165,3375.7444367533385
50,2,1,2900,3137.3249035481776,3344.3459308664674
61,2,1,2300,3066.4536474814427,3366.342972767949
71,3,1,1600,3243.918909238746,3330.331142830538
20,1,0,1800,2708.790110491985,2256.872957154502
50,1,0,1000,3037.340541555407,3459.2842722768755
39,1,0,3100,2795.3876069164717,3337.7073291786505
39,1,0,1000,3264.442413167985,3453.203405353188
22,1,0,900,3068.080506058422,3357.563823114383
61,2,2,1647,3247.5247158123198,3347.1418164238835
50,2,1,2400,2860.768447852717,3375.4381038214456
32,1,0,1550,2649.790690879916,3337.7184556400193
45,1,1,3620,3759.067956167366,3409.4658410528496
25,1,0,2210,3024.697795485761,3291.2148792335684
62,1,0,920,3244.097678229583,3435.006168162522
60,2,0,1070,2819.7327505745106,3446.2843274453626
55,1,0,900,3216.2651283914647,3453.800508690577
44,2,0,2750,3393.687062649802,3354.402293562053
54,2,1,1588,3271.4091696513387,3393.658435976657
65,2,0,800,3147.3397346868855,3484.1669330341256
64,2,0,1184,3226.232270781027,3404.67431626072
50,2,1,1300,3287.1335767456185,3390.9102256295623
40,2,0,1850,3237.932397430345,3379.9455003082785
35,1,1,1100,2851.446777618092,2251.4869000106087
45,1,1,1200,2760.213510038287,3367.1516114515193
80,2,0,1370,3197.4621984774653,3486.217509446538
39,2,1,3200,3080.5603080705464,3378.6619930528013
52,2,1,2750,3365.2501106305845,3347.358184196977
63,2,1,1313,3162.940644118166,3366.14931918709
76,2,3,5000,2736.5669984324436,3439.4423923052946
83,1,0,2000,2848.4720737010794,3341.0028570853815
56,1,0,1350,3173.035840237058,3439.60680918485
45,1,0,1280,3035.895968869017,3460.12816225093
30,1,0,820,3127.854269292399,3375.9768660784757
45,2,0,1350,3275.1260853809695,3380.4184374115207
78,3,2,2500,3061.911477243766,3352.929850070487
34,2,1,2200,3183.292154550678,3319.4430781641504
90,2,1,3500,3036.5691109017093,3501.190561037146
58,2,1,1500,3183.804752823478,3321.088924082504
80,1,0,1100,3220.638110687423,3498.8607703155512
35,1,0,1000,2874.875213187094,3517.611242099214
40,1,0,1450,2822.4163568902663,2209.431403734214
80,1,0,3306,5189.074539916725,3380.0530327348242
45,2,1,1650,3151.2269770417815,3326.243208794601
62,3,1,2490,2857.634626634623,3315.5290933608735
37,2,0,1550,3122.043945838554,3372.034567974203
